pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
Pu(SiAu)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,14.0,94.0,80.0,56.0,33.6,14.0,24.0,78.0,54.0,62.4,15.360000000000005,66.0,28.0855,244.0,215.9145,138.8208276,88.58826208,28.0855,913.0,1687.0,774.0,1392.332,235.7344,1337.33,3.0,14.0,11.0,10.6,3.04,11.0,3.0,7.0,4.0,5.0,1.6,3.0,111.0,187.0,76.0,136.2,20.319999999999997,111.0,1.28,2.54,1.26,2.032,0.4064,1.9,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,14.0,14.0,6.8,5.76,0.0,4.0,25.0,21.0,13.2,9.44,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,1.0,8.0,7.0,3.6,2.0800000000000005,1.0,16.7,20.44,3.740000000000002,18.472,1.5744000000000014,16.7,0.0,0.773,0.773,0.3092,0.37104,0.0,0.0,0.3180036375,0.3180036375,0.0636007275,0.1017611639999999,0.0,11.0,227.0,216.0,183.0,68.8,225.0,1.6,0.8,4.0,6.8,False,0.3275987376029973,0.0491110991385476,-0.407959122,1.07139062,-6.744313527999999,-0.121050689035,0.0,19.0219
DyAgSn,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,47.0,66.0,19.0,54.333333333333336,7.777777777777779,47.0,31.0,80.0,49.0,58.66666666666666,18.444444444444446,31.0,107.8682,162.5,54.6318,129.69273333333334,21.871511111111115,107.8682,505.08,1685.0,1179.92,1141.67,424.3933333333334,505.08,3.0,14.0,11.0,9.333333333333334,4.222222222222222,3.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,139.0,192.0,53.0,158.66666666666666,22.222222222222214,139.0,1.22,1.96,0.74,1.7033333333333331,0.3222222222222222,1.22,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444445,0.0,11.0,14.0,3.0,12.333333333333334,1.1111111111111114,11.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,1.0,4.0,3.0,3.0,1.3333333333333333,1.0,16.33,33.285,16.955,26.951666666666664,7.081111111111111,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,1.6666666666666667,0.6666666666666666,6.666666666666667,3.333333333333333,True,0.1279425724852808,0.0273971933874367,-0.627051558673,8.90333333333e-05,-4.40617461167,-0.0871315820598,0.0,23.6401
PrAu2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,59.0,79.0,20.0,72.33333333333333,8.888888888888891,79.0,17.0,66.0,49.0,49.66666666666666,21.777777777777786,66.0,140.90765,196.966569,56.058919,178.28026266666666,24.91507511111111,196.966569,1204.0,1337.33,133.32999999999993,1292.8866666666663,59.25777777777777,1337.33,3.0,11.0,8.0,8.333333333333334,3.555555555555556,11.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,203.0,67.0,158.33333333333334,29.777777777777786,136.0,1.13,2.54,1.41,2.07,0.6266666666666668,2.54,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,3.0,14.0,11.0,10.333333333333334,4.888888888888888,14.0,5.0,25.0,20.0,18.33333333333333,8.88888888888889,25.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,1.0,11.0,10.0,4.333333333333333,4.444444444444444,1.0,16.7,35.675,18.975,23.024999999999995,8.433333333333332,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,225.0,1.3333333333333333,0.0,6.666666666666667,10.333333333333334,False,0.3916622248233103,0.0870360499607356,-0.7630413675,0.00221781666667,-4.53251139833,-0.1060051027679999,0.0,23.2574
YSiAu,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,14.0,79.0,65.0,44.0,23.33333333333333,14.0,12.0,78.0,66.0,52.0,26.666666666666668,12.0,28.0855,196.966569,168.881069,104.65263966666669,61.542619555555554,28.0855,1337.33,1799.0,461.6700000000001,1607.7766666666666,180.2977777777778,1337.33,3.0,14.0,11.0,9.333333333333334,4.222222222222222,3.0,3.0,6.0,3.0,4.666666666666667,1.111111111111111,3.0,111.0,190.0,79.0,145.66666666666666,29.555555555555557,111.0,1.22,2.54,1.32,1.8866666666666665,0.4444444444444445,1.22,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,3.6666666666666665,4.222222222222222,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,3.0,25.0,22.0,10.666666666666666,9.555555555555555,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.666666666666667,2.8888888888888893,1.0,16.7,32.365,15.665000000000004,23.168333333333333,6.131111111111111,16.7,0.0,0.773,0.773,0.2576666666666666,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,215.33333333333331,14.22222222222222,194.0,1.6666666666666667,0.6666666666666666,3.6666666666666665,4.666666666666667,False,0.3531235752378702,0.0621804087247354,-0.8302239383329999,0.000533766666667,-5.88226224167,-0.0970971293018,0.0,20.6814
K4MnCl6,3,0.6618281717527744,0.5954465109199432,0.5591311898306591,0.549904991846294,0.5463931465182424,17.0,25.0,8.0,18.454545454545453,1.586776859504132,17.0,3.0,94.0,91.0,57.09090909090909,40.26446280991736,94.0,35.453,54.938045,19.485045,38.54993136363637,3.3784705785123963,35.453,171.6,1519.0,1347.4,354.06545454545454,211.80628099173555,171.6,1.0,17.0,16.0,10.272727272727272,7.338842975206611,17.0,3.0,4.0,1.0,3.4545454545454546,0.4958677685950414,3.0,102.0,203.0,101.0,142.0909090909091,44.29752066115702,102.0,0.82,3.16,2.3400000000000003,2.162727272727273,1.0879338842975208,3.16,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,2.0,0.0,5.0,5.0,2.727272727272727,2.479338842975207,5.0,0.0,5.0,5.0,0.4545454545454545,0.8264462809917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.818181818181818,2.7768595041322315,7.0,0.0,1.0,1.0,0.3636363636363636,0.4628099173553718,0.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,5.0,5.0,0.4545454545454545,0.8264462809917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.3636363636363635,0.6611570247933883,1.0,10.4875862069,73.1066666667,62.6190804598,40.89993207942727,23.423079699834712,24.4975,0.0,2.493,2.493,1.3598181818181816,1.236198347107438,2.493,0.0,0.000310120689655,0.000310120689655,2.8192789968636364e-05,5.125961812479339e-05,0.0,64.0,229.0,165.0,137.9090909090909,80.62809917355372,64.0,1.6363636363636365,2.727272727272727,0.4545454545454545,0.0,True,0.7456133690005964,0.1756626553848686,-1.90136824523,0.454546981818,-3.92567576273,0.0277643653071,3.099,31.4022
EuAgBi,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,47.0,83.0,36.0,64.33333333333333,12.444444444444445,47.0,25.0,86.0,61.0,58.66666666666666,22.444444444444446,25.0,107.8682,208.9804,101.1122,156.27086666666668,35.13968888888889,107.8682,544.4,1234.93,690.5300000000001,958.11,275.8066666666667,544.4,3.0,15.0,12.0,9.666666666666666,4.444444444444445,3.0,5.0,6.0,1.0,5.666666666666667,0.4444444444444443,5.0,145.0,198.0,53.0,163.66666666666666,22.88888888888889,145.0,1.185,2.02,0.835,1.711666666666667,0.3511111111111111,1.185,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,7.0,4.666666666666667,0.0,9.0,29.0,20.0,16.333333333333332,8.444444444444445,9.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.333333333333333,3.1111111111111107,0.0,1.0,7.0,6.0,3.6666666666666665,2.222222222222222,1.0,16.33,36.46,20.130000000000003,28.58,8.166666666666668,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.33333333333334,95.55555555555554,12.0,1.6666666666666667,1.0,6.666666666666667,7.0,False,0.1547306964721815,0.0312761681023719,-0.7105604525,0.000111916666667,-3.62665312167,-0.0855772556012,0.0,27.8657
BaIn2Rh,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,45.0,56.0,11.0,49.75,3.125,49.0,9.0,75.0,66.0,54.5,22.75,75.0,102.9055,137.327,34.421499999999995,117.467125,9.929937499999998,114.818,429.75,2237.0,1807.25,1024.125,606.4375,429.75,2.0,13.0,11.0,9.25,3.75,13.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,215.0,73.0,160.25,27.375,142.0,0.89,2.28,1.3899999999999997,1.6825,0.3962499999999999,1.78,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,10.0,10.0,7.0,3.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,9.25,3.75,13.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.25,1.75,5.0,13.64,63.59,49.95,31.437500000000004,16.07625,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,183.0,44.0,139.0,1.75,0.5,7.0,0.0,False,0.3830855996792478,0.0539725491097852,-0.475048955,-0.0012883375,-4.133251295,-0.04491496375,0.0,26.2791
HfSbRu,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,44.0,72.0,28.0,55.66666666666666,10.888888888888888,44.0,45.0,85.0,40.0,62.0,15.333333333333334,45.0,101.07,178.49,77.42000000000002,133.77333333333334,29.81111111111112,101.07,903.78,2607.0,1703.22,2005.5933333333328,734.5422222222223,903.78,4.0,15.0,11.0,9.0,4.0,4.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,139.0,175.0,36.0,153.33333333333334,14.444444444444448,139.0,1.3,2.2,0.9000000000000001,1.85,0.3666666666666667,1.3,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,2.0,10.0,8.0,6.333333333333333,2.8888888888888893,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,8.0,18.0,10.0,13.666666666666666,3.777777777777778,8.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,8.0,8.0,3.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,2.0,3.0,13.51,31.56,18.05,22.42333333333333,6.091111111111111,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,184.66666666666663,12.444444444444448,166.0,1.6666666666666667,1.0,6.333333333333333,4.666666666666667,False,0.1833135174018891,0.0355675189386627,-0.539843383333,0.0002247,-8.29815025333,0.0568035746335999,0.0,20.9216
Hf2Cd,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,48.0,72.0,24.0,64.0,10.666666666666666,72.0,45.0,70.0,25.0,53.333333333333336,11.111111111111112,45.0,112.411,178.49,66.07900000000001,156.46366666666668,29.36844444444445,178.49,594.22,2506.0,1911.78,1868.74,849.68,2506.0,4.0,12.0,8.0,6.666666666666667,3.555555555555556,4.0,5.0,6.0,1.0,5.666666666666667,0.4444444444444443,6.0,144.0,175.0,31.0,164.66666666666666,13.77777777777778,175.0,1.3,1.69,0.3899999999999999,1.43,0.1733333333333332,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,12.0,18.0,6.0,16.0,2.6666666666666665,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,19.495,22.2,2.7049999999999983,21.29833333333333,1.202222222222222,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.666666666666667,9.333333333333334,False,0.0373111266314774,0.0082913614736616,-0.0677598666666999,-0.000454366666667,-7.00481743667,-0.0121019497216999,0.0,21.7139
CeGa3Pd2,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,31.0,58.0,27.0,40.5,9.5,31.0,15.0,74.0,59.0,60.16666666666666,15.055555555555555,74.0,69.723,140.116,70.39300000000001,93.6875,23.964500000000005,69.723,302.91,1828.05,1525.14,939.305,636.395,302.91,3.0,13.0,10.0,10.333333333333334,2.6666666666666665,13.0,4.0,6.0,2.0,4.666666666666667,0.6666666666666666,4.0,122.0,204.0,82.0,141.33333333333334,20.888888888888896,122.0,1.12,2.2,1.08,1.825,0.25,1.81,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,10.0,9.0,8.5,2.5,10.0,0.0,1.0,1.0,0.1666666666666666,0.2777777777777778,0.0,4.0,13.0,9.0,10.5,2.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,13.0,13.0,2.1666666666666665,3.611111111111111,0.0,0.0,22.0,22.0,6.166666666666667,5.277777777777778,5.0,14.41,37.24,22.83,20.43875,5.600416666666665,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,139.33333333333334,75.33333333333333,64.0,1.3333333333333333,0.5,8.5,0.1666666666666666,False,0.2529326968628044,0.0296215371105935,-0.741290277083,0.0003787333333329,-4.778981425,-0.0339113858100999,0.0,18.6204
RbYTe2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,37.0,52.0,15.0,45.0,7.0,52.0,4.0,90.0,86.0,49.0,41.0,90.0,85.4678,127.6,42.1322,107.3934125,20.2065875,127.6,312.46,1799.0,1486.54,889.1949999999999,454.9025,722.66,1.0,16.0,15.0,9.0,7.0,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,220.0,82.0,171.5,33.5,138.0,0.82,2.1,1.2800000000000002,1.56,0.54,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,5.25,4.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,9.0,7.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,32.365,90.7225,58.3575,48.15354166665,21.284479166675,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,181.75,29.75,152.0,1.75,2.0,5.25,0.0,True,0.3360842366645266,0.0664627604695827,-1.39886829667,0.0002084375,-4.82666296875,-0.256473261875,1.582,37.8874
GdCuSeO,4,0.5,0.3968502629920499,0.3298769776932235,0.3047534135511189,0.2871745887492587,8.0,64.0,56.0,33.75,15.25,8.0,27.0,89.0,62.0,66.75,21.25,27.0,15.9994,157.25,141.2506,78.93885,39.16615,15.9994,54.8,1586.0,1531.2,873.1425,598.7425,54.8,3.0,16.0,13.0,11.5,4.5,3.0,2.0,6.0,4.0,4.0,1.0,2.0,66.0,196.0,130.0,128.5,35.5,66.0,1.2,3.44,2.24,2.2725,0.7224999999999999,1.2,1.0,2.0,1.0,1.75,0.375,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.25,4.75,0.0,0.0,7.0,7.0,1.75,2.625,0.0,6.0,16.0,10.0,10.75,2.75,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,7.0,7.0,1.75,2.625,0.0,1.0,16.0,15.0,5.25,5.375,1.0,9.105,32.05,22.945,19.53625,9.44875,9.105,0.0,0.799,0.799,0.19975,0.299625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,111.25,98.25,12.0,1.75,2.0,5.25,1.75,False,0.7147530549426948,0.1201976365076393,-2.15038192877,0.0002931999999999,-5.8798637000000005,-0.0592895169842999,1.793,16.6282
ZrB2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,5.0,40.0,35.0,16.666666666666668,15.555555555555555,5.0,44.0,72.0,28.0,62.66666666666666,12.444444444444445,72.0,10.811,91.224,80.41300000000001,37.61533333333333,35.73911111111111,10.811,2128.0,2348.0,220.0,2274.6666666666665,97.77777777777784,2348.0,4.0,13.0,9.0,10.0,4.0,13.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,84.0,175.0,91.0,114.33333333333331,40.44444444444444,84.0,1.33,2.04,0.71,1.8033333333333332,0.3155555555555555,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.333333333333333,0.4444444444444445,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,5.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,7.1725,23.195,16.0225,12.513333333333334,7.121111111111111,7.1725,0.0,1.524,1.524,1.016,0.6773333333333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,175.33333333333334,12.444444444444448,166.0,2.0,0.6666666666666666,0.6666666666666666,0.0,False,0.1184071933122512,0.0263127096249447,-0.99168552,0.000221233333333,-8.292721356669999,-0.4993012019699999,0.0,10.3174
ErSe2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,34.0,68.0,34.0,45.333333333333336,15.111111111111112,34.0,35.0,89.0,54.0,71.0,24.0,89.0,78.96,167.259,88.29899999999999,108.393,39.24399999999999,78.96,494.0,1770.0,1276.0,919.3333333333334,567.1111111111112,494.0,3.0,16.0,13.0,11.666666666666666,5.777777777777779,16.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,120.0,189.0,69.0,143.0,30.666666666666668,120.0,1.24,2.55,1.3099999999999998,2.1133333333333333,0.5822222222222221,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,12.0,12.0,4.0,5.333333333333333,0.0,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,2.0,0.0,2.0,0.0,2.0,25.92,30.585,4.664999999999999,27.475000000000005,2.073333333333334,25.92,0.0,0.799,0.799,0.5326666666666667,0.3551111111111111,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,74.0,80.0,14.0,2.0,2.6666666666666665,6.666666666666667,4.0,False,0.3488563496137111,0.0775236332474913,-1.533213435,-6.99166666667e-05,-5.37510879167,0.0377205537163,0.0,22.414
ScAlCu2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,13.0,29.0,16.0,23.0,6.0,29.0,11.0,73.0,62.0,53.0,21.0,64.0,26.9815386,63.546,36.5644614,49.757362650000005,13.78863735,63.546,933.47,1814.0,880.53,1365.7525,224.12375000000003,1357.77,3.0,13.0,10.0,9.5,3.25,11.0,3.0,4.0,1.0,3.75,0.375,4.0,121.0,170.0,49.0,138.75,15.625,132.0,1.36,1.9,0.5399999999999998,1.6925,0.2074999999999999,1.9,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,5.25,4.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.0,4.0,11.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.0,3.0,1.0,11.07,22.235,11.165,15.21375,4.14375,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.5875e-06,2.3812500000000003e-06,0.0,194.0,225.0,31.0,217.25,11.625,225.0,1.5,0.25,5.25,0.0,False,0.0703062052430455,0.012357937792374,-0.41485602625,0.00047345,-4.7913623875,0.0007912629166649,0.0,14.7431
NbGeSb,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,32.0,51.0,19.0,41.333333333333336,6.4444444444444455,32.0,47.0,85.0,38.0,70.33333333333333,15.555555555555555,47.0,72.64,121.76,49.120000000000005,95.76879333333332,17.327471111111112,72.64,903.78,2750.0,1846.22,1621.7266666666667,752.1822222222222,903.78,5.0,15.0,10.0,11.333333333333334,4.222222222222222,5.0,4.0,5.0,1.0,4.666666666666667,0.4444444444444443,4.0,120.0,164.0,44.0,141.0,15.333333333333334,120.0,1.6,2.05,0.4499999999999997,1.8866666666666667,0.1911111111111109,1.6,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,4.0,10.0,6.0,8.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,11.333333333333334,4.222222222222222,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,2.333333333333333,1.5555555555555554,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.666666666666667,1.5555555555555556,3.0,18.18,31.56,13.38,24.24833333333333,4.874444444444445,18.18,0.0,0.383,0.383,0.1276666666666666,0.1702222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,206.66666666666663,27.111111111111114,166.0,1.6666666666666667,1.6666666666666667,8.0,0.0,False,0.0493649081413014,0.010102113224928,-0.33731157,-0.0012364333333299,-6.61570079333,-0.0264306627778,0.0,19.3333
