epoch,train,partialtrain,Rsplt1,Rsplt2,Rsplt3,Rsplt4,Rsplt5,RspltAVE,Xshft,pizeo,statY,infoY,BLANK,best_train,best_partialtrain,best_Rsplt1,best_Rsplt2,best_Rsplt3,best_Rsplt4,best_Rsplt5,best_Rsplt_AVE,best_Xshft,best_pizeo,best_statY,best_infoY,save,attack_gamma
520,358.8992,319.6817,340.3276,332.6104,331.8588,336.0849,343.0129,336.7789,444.2683,277.8359,330.2349,170.7944,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
521,16.4951,328.1294,39.5591,37.0290,39.0087,39.0081,39.7356,38.8681,73.2646,74.1173,56.4261,72.8907,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
522,12.6045,327.6271,9.0262,9.0937,8.9320,9.1495,9.1055,9.0614,18.7655,16.4335,22.1292,25.3662,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
523,25.5510,180.6775,37.1714,37.9474,36.1699,37.5393,38.4656,37.4587,48.7588,9.0484,23.5453,2.4971,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
524,24.7188,120.1593,24.3417,24.2751,24.7234,24.4209,24.1895,24.3901,21.5835,32.4898,42.7088,54.9584,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
525,109.7840,69.7567,101.3839,100.8576,97.5671,99.4908,104.9955,100.8590,171.2131,56.1592,138.6358,49.4138,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
526,280.8141,294.4424,221.6498,222.7981,226.4041,224.7091,227.0946,224.5311,515.7910,264.9288,381.4370,325.7706,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
527,65.4177,219.7462,52.0304,56.4212,54.4640,55.2361,56.0103,54.8324,83.2445,23.8029,64.2419,20.8984,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
528,119.7907,410.6323,201.7409,196.3028,200.3858,199.9873,204.5940,200.6021,306.3349,377.0439,254.9422,326.9626,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
529,28.1096,572.1242,37.0363,36.9702,37.6780,36.9510,37.6410,37.2553,17.7565,15.7553,16.9373,7.0370,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
530,61.5452,65.8964,72.4079,71.6306,70.3551,71.8263,71.9323,71.6304,58.9033,38.9760,48.1424,25.1272,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
531,105.8737,65.1720,186.8862,185.2709,187.2822,187.7327,193.2654,188.0875,278.4022,142.6477,178.1406,99.4385,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
532,47.1950,149.0392,89.7349,83.9465,89.8486,88.2398,90.5149,88.4569,177.9744,145.6402,136.0908,149.7212,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
533,130.6532,145.0700,177.1299,175.0465,174.4039,176.1694,179.5157,176.4531,130.8728,81.2382,106.9023,55.5491,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
534,9.6071,209.0802,6.9009,6.8512,6.9925,6.8083,7.0579,6.9222,15.8752,11.6355,17.8531,15.8245,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
535,3.7168,40.6260,4.9767,4.8200,4.9257,4.8811,4.9335,4.9074,8.1698,5.5122,8.5681,2.5841,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
536,16.7951,178.3051,14.8995,14.6266,15.8529,15.0701,15.2556,15.1409,16.1261,25.6537,26.9434,39.0704,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
537,77.4674,125.1089,44.5024,46.0989,45.7463,45.6946,45.5772,45.5239,113.1942,62.0877,74.4623,73.3995,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
538,159.4871,76.4379,215.3992,213.9480,205.3535,211.8168,213.4918,212.0019,111.9729,95.5660,92.9210,37.0458,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
539,148.8074,123.4763,225.4488,222.3567,218.2017,223.5886,226.3471,223.1886,195.8920,223.5042,173.7428,141.2107,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
540,101.2675,248.0958,173.8646,170.4739,171.9852,172.3409,174.9265,172.7182,67.3633,49.9985,52.8349,16.1474,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
541,126.8155,108.0102,195.4935,190.2460,189.3191,193.3496,194.5988,192.6014,167.4461,135.5715,115.9681,87.3423,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
542,46.2257,132.6666,76.7484,75.9360,75.5671,76.6972,78.1777,76.6253,83.5823,28.3254,46.8687,18.4178,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
543,154.5264,58.3260,192.3573,197.4086,194.8778,200.0268,203.3209,197.5983,494.0302,110.9050,239.9624,132.0658,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
544,8.8789,101.9498,9.8939,9.9643,10.4959,10.2219,10.1745,10.1501,24.5170,47.5024,41.3491,80.8666,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
545,55.6116,78.4925,75.9176,74.7591,74.7093,75.5086,76.1873,75.4164,74.4739,16.1906,44.3559,6.7185,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
546,81.9577,103.3055,59.5323,60.8118,58.2453,60.0103,61.6881,60.0576,83.0724,35.6659,79.9130,32.9500,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
547,15.0733,90.9557,20.6601,20.5136,20.9782,21.2952,20.9212,20.8737,34.4471,35.1510,33.7244,44.5087,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
548,143.4450,171.6508,204.0091,200.4129,197.4059,201.5399,210.9463,202.8628,275.3220,195.6978,200.8401,118.7560,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
549,118.3100,128.4098,91.3937,92.1524,92.9535,92.7810,92.4914,92.3544,143.8717,140.0958,159.0369,192.2852,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
550,84.6083,54.8012,58.5224,57.9652,59.1360,56.4964,58.2442,58.0728,91.1864,33.9366,96.2415,49.3981,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
551,15.2955,365.5426,14.0019,13.5344,13.5091,13.8556,13.2548,13.6311,32.7211,6.1039,17.8511,4.8111,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
552,115.8067,44.1674,165.0160,162.9944,163.6378,165.3383,166.7355,164.7444,229.9309,252.3715,211.1599,242.4659,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
553,154.7787,107.3773,184.0715,192.1078,180.0504,183.4496,191.2119,186.1783,94.8068,121.4043,86.3788,51.1449,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
554,19.6029,185.2690,18.0920,17.8158,17.3331,18.1380,18.5646,17.9887,38.9904,8.8411,24.4811,4.8256,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
555,219.3717,51.7013,247.7636,247.9950,250.3491,249.1274,251.2074,249.2885,258.1849,325.4768,276.1255,340.7588,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
556,112.2148,153.6019,68.0435,67.7792,67.3163,67.3289,67.1467,67.5229,207.7614,17.9737,71.8181,6.2451,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
557,23.7340,45.6219,31.0417,30.7137,31.3473,31.8746,31.4998,31.2954,39.7708,24.8448,44.6436,58.9657,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
558,29.6220,159.7393,29.7923,31.1155,29.5653,29.0286,30.0043,29.9012,39.0641,10.2603,24.1535,3.1764,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
559,246.7423,40.0840,265.9514,269.6552,265.0121,268.9307,277.7437,269.4586,396.4976,72.3577,244.5722,33.5699,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
560,43.0022,276.6593,37.4339,38.6420,38.3988,38.1838,39.3053,38.3928,104.7997,38.6894,67.3913,76.9102,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
561,61.3082,147.6245,63.9335,63.9160,63.0601,63.1275,65.2829,63.8640,31.9125,24.1267,32.3674,12.9236,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
562,12.7045,83.0569,17.2928,17.6327,17.2764,17.6190,18.1151,17.5872,27.8646,2.7680,12.7542,2.4285,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
563,294.5679,127.3516,227.3467,229.7313,225.6202,231.1727,233.7004,229.5143,485.2852,110.4796,283.4348,111.8544,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
564,14.4413,142.7312,15.5988,16.0092,15.9043,15.3024,16.1602,15.7950,18.1261,12.7372,17.9970,7.4139,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
565,36.8955,34.7426,46.1170,45.7377,45.1026,46.0548,47.1309,46.0286,45.3157,13.8321,27.5001,4.0386,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
566,40.0147,625.2959,35.8536,35.5387,34.8230,33.3609,35.7453,35.0643,33.7915,23.5508,21.6223,5.6275,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
567,565.9987,103.7383,540.1964,545.8950,531.3237,526.7818,545.3804,537.9155,285.0042,305.7563,272.8352,123.2317,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
568,29.5943,236.6801,50.3888,50.3113,49.2802,50.6502,53.0722,50.7405,89.3619,50.0630,50.7443,29.4624,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
569,525.2808,172.4937,719.8306,702.3176,711.9559,714.6932,719.7404,713.7075,1008.1645,713.2004,737.3080,693.6477,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
570,20.9973,302.2180,17.8146,18.3168,18.2510,19.2365,18.3122,18.3862,39.3806,32.7862,41.6215,51.0686,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
571,28.0341,90.4096,38.4063,37.7555,37.4793,38.0320,37.7736,37.8894,25.0482,9.3904,24.6488,7.2869,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
572,225.2414,92.9870,225.2686,227.4258,221.5957,231.7119,235.5855,228.3175,412.4713,116.6423,250.2444,75.8857,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
573,97.9188,34.0361,78.8153,77.0924,78.3844,79.2586,80.0771,78.7256,163.3709,108.2732,142.3913,129.9929,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
574,8.6847,44.8445,12.8033,12.5489,13.0184,12.5453,12.6270,12.7086,16.5210,17.6748,16.7379,21.8311,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
575,19.5193,46.1272,36.6794,35.9456,37.4816,36.0782,35.7089,36.3788,73.9162,56.4141,60.0370,55.2468,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
576,40.4051,62.1553,38.5681,39.0576,38.2092,38.1814,39.9290,38.7890,57.1659,16.3116,38.3198,16.6220,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
577,10.2458,57.1732,6.5280,6.6505,6.2940,6.4058,6.5888,6.4934,11.6325,9.6683,12.2358,10.8964,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
578,14.5468,19.0173,15.8303,15.2325,15.9008,15.3228,15.5249,15.5623,35.6767,44.6695,37.1809,54.9498,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
579,20.0493,26.1176,14.8773,14.6048,14.8155,15.2199,14.9389,14.8913,21.6028,19.8158,26.7149,22.4878,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
580,56.1483,60.1514,80.0808,77.6230,77.6833,80.4267,80.6007,79.2829,73.5630,16.2938,50.7352,8.8663,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
581,80.5118,115.4847,81.8854,82.3177,81.4880,83.7180,84.6021,82.8022,87.7921,34.8617,74.8812,30.7955,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
582,118.8995,199.5357,113.2133,112.8576,112.0901,113.7817,114.9915,113.3868,159.6206,132.5747,148.4519,155.6958,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
583,68.0942,77.3571,79.7636,79.3516,82.1837,82.2451,81.7905,81.0669,146.5835,44.1069,76.3123,39.9529,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
584,12.5310,139.8546,13.4746,13.0715,13.3588,13.5193,13.8815,13.4611,17.2302,9.9987,21.0362,9.5910,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
585,100.0663,170.1814,146.5700,147.2817,140.5417,145.1290,154.4229,146.7891,201.4954,46.5410,109.4963,37.9394,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
586,7.3125,464.7169,8.6705,8.5500,9.0795,8.8265,8.8340,8.7921,17.0832,6.7656,13.8307,6.1049,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
587,33.1704,72.9202,59.6783,58.1759,57.5054,58.8905,60.6778,58.9856,74.5750,12.4849,37.8711,5.1859,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
588,12.5250,61.6799,6.4857,6.5257,6.5546,6.6128,6.6548,6.5667,12.7581,13.4695,17.6165,22.3213,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
589,10.5173,27.1354,8.1582,7.9931,8.3233,7.9401,8.2186,8.1267,21.8878,6.2621,17.3512,14.0088,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,0.8240,[],"tensor([38.7024], device='cuda:0')"
590,2.5857,92.7396,5.1207,5.1544,4.9539,5.1655,5.1904,5.1170,3.0815,2.6050,4.2246,3.7798,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,"['Xshft', 'statY']","tensor([38.7024], device='cuda:0')"
591,39.6509,43.7812,96.9301,93.5980,98.7807,96.8281,98.1727,96.8619,169.5919,229.0356,136.2694,181.8658,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
592,94.7514,102.5776,108.5325,108.4740,107.3754,108.7994,109.6441,108.5651,121.8785,61.8007,84.0625,42.2730,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
593,4.0840,81.7858,6.2952,6.4399,6.2404,6.3923,6.5188,6.3773,5.6200,6.5014,8.3062,13.7038,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
594,15.1543,50.8801,15.8724,15.6665,15.9593,15.8548,16.7092,16.0124,26.7403,19.0309,23.3703,19.7639,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
595,285.6255,51.9585,366.8611,363.9019,364.2415,370.9688,375.4008,368.2748,502.0221,427.7391,387.5334,341.7597,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
596,14.0706,311.5522,10.0576,9.8979,9.6799,9.4566,9.8591,9.7902,15.0320,12.5851,19.1258,14.2200,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
597,5.1242,46.2666,6.3278,6.2050,6.3641,6.6303,6.5291,6.4113,13.9328,21.0661,30.1855,53.7852,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
598,42.4199,60.0306,43.4787,43.2061,42.4449,43.8976,43.7660,43.3587,55.2264,11.7625,33.7928,8.2331,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
599,7.9517,36.8787,10.9683,10.7415,10.6292,10.7482,11.2362,10.8647,10.8314,4.8042,11.2021,2.4134,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
600,33.1916,48.3196,40.3999,37.7622,41.0429,40.2405,42.5981,40.4087,53.5722,7.9236,32.3131,4.0048,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
601,7.7295,77.7852,11.5353,11.5462,11.6547,11.3709,11.2777,11.4770,10.4305,6.9200,14.6917,4.9732,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
602,13.6049,117.6063,11.1750,11.3138,11.8677,11.3802,11.2682,11.4010,20.9290,17.5450,23.9740,38.6180,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
603,19.7341,174.3383,20.3235,19.7288,20.4453,20.3120,19.7309,20.1081,26.2970,41.6719,38.8450,60.8369,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,3.0815,1.8695,4.2246,0.8240,[],"tensor([38.7024], device='cuda:0')"
